P_sat (Pa) at 298.15K, Delta_H (kJ/mol) at 298.15K, SMILES, carbon_number, ASA_carbon_number, aromatic_ring, non_aromatic_ring,double_bound_nonaromatic_ring, nonaromatic_CCCO, hydroxyl, aldehyde, ketone, carboxylic_acid,ester, ether, alicyclic_ether, aromatic_ether, nitrate, nitro, aromatic_hydroxyl, primary_amine,secondary_amine, tertiary_amine, aromatic_amine, primary_amide, secondary_amide, tertiary_amide,carbonylperoxynitrate, peroxide, hydroperoxide, peroxide_acid, nitrophenol, nitroester,log P_sat(T) [atm], Antoine_Eq for logP_sat(T) [atm], Enthalpy of vaporization (kJ/mol)
2.6194799013024173, 75.08707371171671, CCNC=O, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -3745.144/T + (5.173522) + (0.0004050200000000005*T) + (0.4702849999999999*log(T)), 9.012665711460034 - (4193.52661623036)/(T + 10.187261313724322), 71712.79408952316 - (-0.007755406964896051/T**2) - (-9.005114721461016/T)
6.95679492777435, 70.6430284489086, CNC=O, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -3333.8959999999997/T + (4.276603) + (0.0028910900000000007*T) + (0.3299729999999999*log(T)), 9.648596490336216 - (4598.974966332728)/(T + 34.79848340673573), 63838.132088882274 - (-0.05535919095882016/T**2) - (-6.318391443453768/T)
1.7146147295583247, 83.84799939575602, CN(C)C(=O)C1CCCCC1, 9, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -5245.81019/T + (21.265479000000003) + (-0.00580049*T) + (-1.17823*log(T)), 7.371169891541339 - (2989.931930080935)/(T + -51.85995776847166), 100447.8615476981 - (0.11106898559530365/T**2) - (22.560992415805345/T)
5.566844693203386, 71.1781414208782, CCCC(=O)N(CC)CC, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -4307.9591900000005/T + (13.95213) + (-0.00537318*T) + (-0.3793280000000001*log(T)), 6.194048119214586 - (2610.7748661452088)/(T + -48.35988883898134), 82489.69608072186 - (0.10288676508725536/T**2) - (7.263451220137503/T)
109.59005596640604, 53.719644324317436, CCC(=O)N(C)C, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -2927.77319/T + (9.716093) + (0.00037482000000000053*T) + (-0.521973*log(T)), 6.281512888448369 - (2709.551993198248)/(T + -5.143123393003587), 56061.60828937321 - (-0.007177131101136609/T**2) - (9.994847266030538/T)
121.040427897967, 45.46692170804458, CCN(CC)C=O, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -2634.88919/T + (6.625533000000001) + (-0.003045599999999999*T) + (0.03460899999999989*log(T)), 4.000703683793531 - (1793.0005971785556)/(T + -39.13362856521075), 50453.40471052126 - (0.05831778048562395/T**2) - (-0.6627003102268727/T)
305.87566770523705, 45.14923775337289, CC(=O)N(C)C, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -2370.08319/T + (7.273894) + (0.0011506800000000007*T) + (-0.38399400000000006*log(T)), 5.611665636822437 - (2493.5397661587363)/(T + 8.479847080446726), 45382.84449930635 - (-0.022033459301680415/T**2) - (7.3527967559090825/T)
853.7264012603904, 36.578831182428345, CN(C)C=O, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1812.3931899999998/T + (4.831695) + (0.0019265400000000007*T) + (-0.24601500000000004*log(T)), 4.982410631205813 - (2318.563956505845)/(T + 30.383089546916885), 34704.08070923949 - (-0.0368897875022242/T**2) - (4.7107462457876235/T)
1925.50077985297, 46.27505013124807, CCCCCCN, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2857.2885/T + (3.0032069999999997) + (-0.00948102*T) + (1.348951*log(T)), 4.142897435472682 - (1261.867351219211)/(T + -82.83308633627985), 54711.95282607624 - (0.18154453741128534/T**2) - (-25.82999353292059/T)
9152.396141847688, 30.738209444849463, C(CN)N, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1175.1589999999999/T + (-3.2519990000000005) + (0.0014780900000000005*T) + (1.001936*log(T)), 5.747070335574897 - (2556.0596366033465)/(T + 78.18978942595416), 22502.18827085152 - (-0.02830277388954426/T**2) - (-19.185278338798312/T)
